sample	demand_type	total_demand	free_count	fixed_count	total_cost	transport_cost	spot_cost	mqc_penalty	spot_quantity	mqc_shortfall	selected_capacity	selected_mqc	covered_lanes	capacity_short_lanes	lane_capacity_shortfall	selected
45	REALIZED	1337.3583522282	9	5	64249.0974061820	63047.7363101292	1201.3610960527	0.0000000000	15.1952339751	0.0000000000	2154.2292852240	860.0938042258	20	2	15.1952339751	0|3|6|7|11
45	REALIZED	1337.3583522282	9	6	57100.3264564998	53647.0340073771	3453.2924491226	0.0000000000	29.0254387949	0.0000000000	2365.5568573812	876.9721295766	19	2	29.0254387949	0|1|6|7|9|11
45	REALIZED	1337.3583522282	9	7	52632.2912880753	52435.1520406322	197.1392474431	0.0000000000	1.2724140348	0.0000000000	2860.7446999002	1108.4945596668	20	1	1.2724140348	0|1|3|6|7|9|11
45	REALIZED	1337.3583522282	9	8	50267.7783140445	50267.7783140446	0.0000000000	0.0000000000	0.0000000000	0.0000000000	3138.8208606376	1216.2086932889	20	0	0.0000000000	0|1|3|6|7|9|10|11
45	REALIZED	1337.3583522282	9	9	49325.1329232663	49171.6000269888	0.0000000000	153.5328962776	0.0000000000	13.2374897201	3457.4332569769	1321.0343229335	20	0	0.0000000000	0|1|2|3|6|7|9|10|11
45	CONDITIONAL_MEAN	1614.2690173162	9	2	127696.2674963011	57413.5435688544	70282.7239274467	0.0000000000	659.9119921774	0.0000000000	954.3570251389	397.1673027416	16	20	659.9119921774	3|11
45	CONDITIONAL_MEAN	1614.2690173162	9	3	107615.8682967102	77352.7516926496	30263.1166040606	0.0000000000	284.8923347343	0.0000000000	1514.0360630925	602.6298756874	17	16	284.8923347343	3|7|11
45	CONDITIONAL_MEAN	1614.2690173162	9	4	92596.0599357777	77518.0866292185	15077.9733065592	0.0000000000	143.5283668885	0.0000000000	1842.0547470497	727.6061660124	18	11	143.5283668885	3|7|9|11
45	CONDITIONAL_MEAN	1614.2690173162	9	5	79314.8750400519	72498.0117943457	6816.8632457062	0.0000000000	55.7069596812	0.0000000000	2137.4466278425	858.5344523905	20	7	55.7069596812	0|3|7|9|11
45	CONDITIONAL_MEAN	1614.2690173162	9	6	71723.0118720734	68937.5757579323	2785.4361141412	0.0000000000	18.5657897006	0.0000000000	2482.2479691813	985.0700945508	20	4	18.5657897006	0|3|6|7|9|11
45	CONDITIONAL_MEAN	1614.2690173162	9	7	66494.4428528431	63898.4365261394	2596.0063267037	0.0000000000	17.0636086059	0.0000000000	2893.4908366556	1115.1056081229	20	3	17.0636086059	0|3|6|7|8|9|11
45	CONDITIONAL_MEAN	1614.2690173162	9	8	61956.5151067366	61390.2825333784	566.2325733582	0.0000000000	3.6546871444	0.0000000000	2990.3846901583	1140.7816339152	20	1	3.6546871444	0|1|3|6|8|9|10|11
45	CONDITIONAL_MEAN	1614.2690173162	9	9	60204.8753117169	60204.8753117169	0.0000000000	0.0000000000	0.0000000000	0.0000000000	3308.9970864976	1245.6072635598	20	0	0.0000000000	0|1|2|3|6|8|9|10|11
46	REALIZED	1901.2639534825	9	2	178187.5103535868	66218.4385527340	111969.0718008529	0.0000000000	920.6115700504	0.0000000000	1018.8482205735	371.1074455972	16	18	920.6115700504	7|11
46	REALIZED	1901.2639534825	9	3	157790.3322981164	76581.9509311889	81208.3813669275	0.0000000000	648.0986468524	0.0000000000	1314.2401013663	502.0357319753	19	16	648.0986468524	0|7|11
46	REALIZED	1901.2639534825	9	4	140812.1663546283	85037.1419653523	55775.0243892760	0.0000000000	421.4394250805	0.0000000000	1642.2587853235	627.0120223002	19	13	421.4394250805	0|7|9|11
46	REALIZED	1901.2639534825	9	5	126670.8316542955	98402.4789750192	28268.3526792762	0.0000000000	214.1560567739	0.0000000000	1947.2996248971	797.5033951956	19	10	214.1560567739	0|4|7|9|11
46	REALIZED	1901.2639534825	9	6	113955.2365585349	103592.5661535037	10362.6704050312	0.0000000000	109.1369678609	0.0000000000	2358.5424923715	927.5389087677	19	6	109.1369678609	0|4|7|8|9|11
46	REALIZED	1901.2639534825	9	7	103276.7131509321	96815.4428353457	6461.2703155863	0.0000000000	51.7831813242	0.0000000000	2853.7303348905	1159.0613388579	20	5	51.7831813242	0|3|4|7|8|9|11
46	REALIZED	1901.2639534825	9	8	98253.6499344332	93742.2424243466	4511.4075100867	0.0000000000	38.9722810061	0.0000000000	3131.8064956279	1266.7754724801	20	5	38.9722810061	0|3|4|7|8|9|10|11
46	REALIZED	1901.2639534825	9	9	93912.1846285504	92054.5111100803	1426.5569792906	431.1165391794	9.2126544822	26.0948799184	3510.3032263468	1390.1999375961	20	2	9.2126544822	0|1|3|4|7|8|9|10|11
46	CONDITIONAL_MEAN	1889.2690897606	9	2	160848.8224023508	57413.5435688544	103435.2788334963	0.0000000000	934.9120646218	0.0000000000	954.3570251389	397.1673027416	16	20	934.9120646218	3|11
46	CONDITIONAL_MEAN	1889.2690897606	9	3	138981.0934047719	87131.7518795197	51849.3415252522	0.0000000000	467.9740296816	0.0000000000	1514.0360630925	602.6298756874	17	18	467.9740296816	3|7|11
46	CONDITIONAL_MEAN	1889.2690897606	9	4	121756.6344366658	96200.6269904147	25556.0074462510	0.0000000000	238.5060996871	0.0000000000	1842.0547470497	727.6061660124	18	13	238.5060996871	3|7|9|11
46	CONDITIONAL_MEAN	1889.2690897606	9	5	105274.2873717600	92844.7785647003	12429.5088070596	0.0000000000	105.5361232040	0.0000000000	2137.4466278425	858.5344523905	20	9	105.5361232040	0|3|7|9|11
46	CONDITIONAL_MEAN	1889.2690897606	9	6	95236.7990414142	87499.7227538046	7737.0762876096	0.0000000000	64.9054419630	0.0000000000	2442.4874674161	1029.0258252858	20	7	64.9054419630	0|3|4|7|9|11
46	CONDITIONAL_MEAN	1889.2690897606	9	7	86739.8513779324	81892.5852359650	4847.2661419673	0.0000000000	36.9532428810	0.0000000000	2927.1862260357	1111.9944310786	20	4	36.9532428810	0|1|3|7|8|9|11
46	CONDITIONAL_MEAN	1889.2690897606	9	8	80727.1302268128	79599.7010621002	1127.4291647125	0.0000000000	7.2768700854	0.0000000000	2990.3846901583	1140.7816339152	20	1	7.2768700854	0|1|3|6|8|9|10|11
46	CONDITIONAL_MEAN	1889.2690897606	9	9	77066.9991626166	76830.9071187485	236.0920438681	0.0000000000	1.5238306629	0.0000000000	3296.2112034781	1229.2148437204	20	1	1.5238306629	0|1|3|5|6|8|9|10|11
47	REALIZED	2003.1203516105	9	2	201548.8241912158	55272.2800182154	146276.5441730004	0.0000000000	1073.5093758156	0.0000000000	954.3570251389	397.1673027416	16	19	1073.5093758156	3|11
47	REALIZED	2003.1203516105	9	3	181671.5019133493	78588.5178641114	103082.9840492378	0.0000000000	702.1260373034	0.0000000000	1514.0360630925	602.6298756874	17	15	702.1260373034	3|7|11
47	REALIZED	2003.1203516105	9	4	164371.2344845102	88755.5729396650	75615.6615448452	0.0000000000	484.0929380441	0.0000000000	1842.0547470497	727.6061660124	18	11	484.0929380441	3|7|9|11
47	REALIZED	2003.1203516105	9	5	150465.4483601950	96622.3768185621	53843.0715416329	0.0000000000	351.5618384750	0.0000000000	2253.2976145241	857.6416795845	19	9	351.5618384750	3|7|8|9|11
47	REALIZED	2003.1203516105	9	6	138222.2730426635	102221.2596405801	36001.0134020832	0.0000000000	235.1871924633	0.0000000000	2558.3384540977	1028.1330524798	20	8	235.1871924633	3|4|7|8|9|11
47	REALIZED	2003.1203516105	9	7	128969.5697896271	97706.5366512725	31263.0331383545	0.0000000000	190.6300509222	0.0000000000	2853.7303348905	1159.0613388579	20	7	190.6300509222	0|3|4|7|8|9|11
47	REALIZED	2003.1203516105	9	8	121169.9482044883	96645.8051514056	24524.1430530827	0.0000000000	146.5875409138	0.0000000000	3198.5316762293	1285.5969810182	20	5	146.5875409138	0|3|4|6|7|8|9|11
47	REALIZED	2003.1203516105	9	9	117342.2245805445	93330.3620552781	23730.1736164620	281.6889088043	140.0842460876	17.0502348706	3577.0284069482	1409.0214461342	20	3	140.0842460876	0|1|3|4|6|7|8|9|11
47	CONDITIONAL_MEAN	2300.6242732980	9	2	208959.0035254288	57413.5435688544	151545.4599565744	0.0000000000	1346.2672481591	0.0000000000	954.3570251389	397.1673027416	16	20	1346.2672481591	3|11
47	CONDITIONAL_MEAN	2300.6242732980	9	3	184918.0326612785	96798.0735494981	88119.9591117803	0.0000000000	787.6361789390	0.0000000000	1514.0360630925	602.6298756874	17	19	787.6361789390	3|7|11
47	CONDITIONAL_MEAN	2300.6242732980	9	4	165299.8125157469	109887.1042701341	55412.7082456126	0.0000000000	489.9340429280	0.0000000000	1842.0547470497	727.6061660124	18	17	489.9340429280	3|7|9|11
47	CONDITIONAL_MEAN	2300.6242732980	9	5	146057.6663657829	112411.4461732094	33646.2201925733	0.0000000000	283.0952876007	0.0000000000	2137.4466278425	858.5344523905	20	15	283.0952876007	0|3|7|9|11
47	CONDITIONAL_MEAN	2300.6242732980	9	6	131014.0201954348	115759.5901242295	15254.4300712052	0.0000000000	136.4511767836	0.0000000000	2548.6894953168	988.5699659626	20	10	136.4511767836	0|3|7|8|9|11
47	CONDITIONAL_MEAN	2300.6242732980	9	7	119847.8542001666	109258.6563743679	10589.1978257985	0.0000000000	94.3306313500	0.0000000000	2927.1862260357	1111.9944310786	20	6	94.3306313500	0|1|3|7|8|9|11
47	CONDITIONAL_MEAN	2300.6242732980	9	8	111256.7795809743	106474.5496673605	4782.2299136137	0.0000000000	44.9298262656	0.0000000000	3199.3173499755	1203.5388179281	20	6	44.9298262656	0|3|5|6|7|8|9|11
47	CONDITIONAL_MEAN	2300.6242732980	9	9	105218.3720639954	103397.5084102555	1820.8636537398	0.0000000000	16.9124689360	0.0000000000	3477.3935107128	1311.2529515503	20	4	16.9124689360	0|3|5|6|7|8|9|10|11
48	REALIZED	1578.5885019964	9	2	137390.6770542813	62623.7590826711	74766.9179716102	0.0000000000	648.2754385278	0.0000000000	1018.8482205735	371.1074455972	16	16	648.2754385278	7|11
48	REALIZED	1578.5885019964	9	3	119690.9239054811	63160.9678378605	56529.9560676206	0.0000000000	474.2686740191	0.0000000000	1314.2401013663	502.0357319753	19	15	474.2686740191	0|7|11
48	REALIZED	1578.5885019964	9	4	102991.5166694825	70421.1666306749	32570.3500388075	0.0000000000	269.0818068842	0.0000000000	1642.2587853235	627.0120223002	19	10	269.0818068842	0|7|9|11
48	REALIZED	1578.5885019964	9	5	90911.0616638149	74524.9426004332	16386.1190633817	0.0000000000	173.4639472495	0.0000000000	2053.5016527978	757.0475358724	19	7	173.4639472495	0|7|8|9|11
48	REALIZED	1578.5885019964	9	6	81888.7793308897	71433.2450265176	10455.5343043722	0.0000000000	120.4778673852	0.0000000000	2358.5424923715	927.5389087677	19	5	120.4778673852	0|4|7|8|9|11
48	REALIZED	1578.5885019964	9	7	75364.7687982511	69752.6718768055	5612.0969214456	0.0000000000	45.3203998849	0.0000000000	2853.7303348905	1159.0613388579	20	5	45.3203998849	0|3|4|7|8|9|11
48	REALIZED	1578.5885019964	9	8	70583.5118861063	68192.7432999789	2343.7957233793	46.9728627481	16.8498688973	2.8432015509	3232.2270656094	1282.4858039739	20	5	16.8498688973	0|1|3|4|7|8|9|11
48	REALIZED	1578.5885019964	9	9	68678.5360665644	67152.3658978373	827.7013924200	698.4687763071	5.9631661402	42.2773361448	3510.3032263468	1390.1999375961	20	2	5.9631661402	0|1|3|4|7|8|9|10|11
48	CONDITIONAL_MEAN	1992.7556723381	9	2	173626.7169078289	57413.5435688544	116213.1733389744	0.0000000000	1038.3986471992	0.0000000000	954.3570251389	397.1673027416	16	20	1038.3986471992	3|11
48	CONDITIONAL_MEAN	1992.7556723381	9	3	151572.5013558447	89851.2203462401	61721.2810096045	0.0000000000	550.9403340305	0.0000000000	1514.0360630925	602.6298756874	17	18	550.9403340305	3|7|11
48	CONDITIONAL_MEAN	1992.7556723381	9	4	133251.1085351872	89027.6022784390	44223.5062567481	0.0000000000	379.5256395237	0.0000000000	1809.4279438853	733.5581620655	20	15	379.5256395237	0|3|7|11
48	CONDITIONAL_MEAN	1992.7556723381	9	5	115596.4273569250	99092.8761109158	16503.5512460091	0.0000000000	139.3680885979	0.0000000000	2137.4466278425	858.5344523905	20	12	139.3680885979	0|3|7|9|11
48	CONDITIONAL_MEAN	1992.7556723381	9	6	103517.6451345408	94306.7090758392	9210.9360587016	0.0000000000	76.0081445493	0.0000000000	2548.6894953168	988.5699659626	20	7	76.0081445493	0|3|7|8|9|11
48	CONDITIONAL_MEAN	1992.7556723381	9	7	94526.2728793214	88949.8860452131	5576.3868341083	0.0000000000	43.3803057898	0.0000000000	2927.1862260357	1111.9944310786	20	5	43.3803057898	0|1|3|7|8|9|11
48	CONDITIONAL_MEAN	1992.7556723381	9	8	87398.5565473886	85518.6623815887	1879.8941657999	0.0000000000	14.1593100815	0.0000000000	3199.3173499755	1203.5388179281	20	3	14.1593100815	0|3|5|6|7|8|9|11
48	CONDITIONAL_MEAN	1992.7556723381	9	9	82579.4663391064	82111.6321527695	467.8341863370	0.0000000000	4.9439512544	0.0000000000	3477.3935107128	1311.2529515503	20	2	4.9439512544	0|3|5|6|7|8|9|10|11
49	REALIZED	2914.8067891298	9	2	272568.0210786337	57413.5435688544	215154.4775097794	0.0000000000	1960.4497639909	0.0000000000	954.3570251389	397.1673027416	16	20	1960.4497639909	3|11
49	REALIZED	2914.8067891298	9	3	250126.0606574253	91774.7324410004	158351.3282164249	0.0000000000	1455.6608017792	0.0000000000	1514.0360630925	602.6298756874	17	18	1455.6608017792	3|7|11
49	REALIZED	2914.8067891298	9	4	229340.1466220947	104576.2994752333	124763.8471468613	0.0000000000	1161.3355122723	0.0000000000	1809.4279438853	733.5581620655	20	17	1161.3355122723	0|3|7|11
49	REALIZED	2914.8067891298	9	5	210666.0041244492	116054.2115359919	94611.7925884571	0.0000000000	868.7646754558	0.0000000000	2137.4466278425	858.5344523905	20	14	868.7646754558	0|3|7|9|11
49	REALIZED	2914.8067891298	9	6	192980.9923928435	138490.0968971668	54490.8954956765	0.0000000000	563.0939988765	0.0000000000	2548.6894953168	988.5699659626	20	12	563.0939988765	0|3|7|8|9|11
49	REALIZED	2914.8067891298	9	7	177318.9665809244	139334.2651284718	37984.7014524526	0.0000000000	390.2413199868	0.0000000000	2927.1862260357	1111.9944310786	20	10	390.2413199868	0|1|3|7|8|9|11
49	REALIZED	2914.8067891298	9	8	164129.9886625260	139938.2996516915	24191.6890108345	0.0000000000	266.2454224825	0.0000000000	3233.0127393556	1200.4276408838	20	7	266.2454224825	0|1|3|5|7|8|9|11
49	REALIZED	2914.8067891298	9	9	153989.9945807476	142186.9178382443	11803.0767425031	0.0000000000	150.9456942157	0.0000000000	3511.0889000930	1308.1417745059	20	5	150.9456942157	0|1|3|5|7|8|9|10|11
49	CONDITIONAL_MEAN	2052.5280758736	9	2	179060.5283307176	57413.5435688544	121646.9847618630	0.0000000000	1098.1710507348	0.0000000000	954.3570251389	397.1673027416	16	20	1098.1710507348	3|11
49	CONDITIONAL_MEAN	2052.5280758736	9	3	156747.7250172747	88875.7028355857	67872.0221816890	0.0000000000	614.0322589380	0.0000000000	1514.0360630925	602.6298756874	17	18	614.0322589380	3|7|11
49	CONDITIONAL_MEAN	2052.5280758736	9	4	138290.2344154263	100534.1129950935	37756.1214203327	0.0000000000	344.9101658683	0.0000000000	1842.0547470497	727.6061660124	18	14	344.9101658683	3|7|9|11
49	CONDITIONAL_MEAN	2052.5280758736	9	5	120968.7258747717	100416.0145013260	20552.7113734455	0.0000000000	173.4277202861	0.0000000000	2137.4466278425	858.5344523905	20	11	173.4277202861	0|3|7|9|11
49	CONDITIONAL_MEAN	2052.5280758736	9	6	108183.8676349429	97068.2560716352	11115.6115633076	0.0000000000	95.1222525009	0.0000000000	2548.6894953168	988.5699659626	20	7	95.1222525009	0|3|7|8|9|11
49	CONDITIONAL_MEAN	2052.5280758736	9	7	98389.3547359693	91034.8807358915	7354.4740000777	0.0000000000	59.8114551110	0.0000000000	2927.1862260357	1111.9944310786	20	5	59.8114551110	0|1|3|7|8|9|11
49	CONDITIONAL_MEAN	2052.5280758736	9	8	91333.1496644990	86811.6411687792	4521.5084957198	0.0000000000	38.7442834527	0.0000000000	3171.5669973930	1222.8197417451	20	4	38.7442834527	0|3|6|7|8|9|10|11
49	CONDITIONAL_MEAN	2052.5280758736	9	9	86824.3161534304	85518.2527505453	1306.0634028851	0.0000000000	8.4298455314	0.0000000000	3550.0637281119	1346.2442068611	20	1	8.4298455314	0|1|3|6|7|8|9|10|11
50	REALIZED	1206.4118505530	8	2	94585.7220372302	49503.3265357764	45082.3955014538	0.0000000000	366.1582285274	0.0000000000	954.3570251389	397.1673027416	16	14	366.1582285274	3|11
50	REALIZED	1206.4118505530	8	3	78205.6242148636	62762.0474431974	15443.5767716662	0.0000000000	130.2512013248	0.0000000000	1299.1583664776	523.7029449019	19	11	130.2512013248	3|6|11
50	REALIZED	1206.4118505530	8	4	67971.5533738372	56901.5457299600	11070.0076438772	0.0000000000	78.9608297289	0.0000000000	1858.8374044313	729.1655178478	19	7	78.9608297289	3|6|7|11
50	REALIZED	1206.4118505530	8	5	61490.2001354461	57522.3196267180	3967.8805087281	0.0000000000	30.0188207403	0.0000000000	2164.6639177511	817.5987276530	19	4	30.0188207403	3|5|6|7|11
50	REALIZED	1206.4118505530	8	6	56484.8684297602	53090.2699175315	3394.5985122288	0.0000000000	22.4092784730	0.0000000000	2543.1606484700	941.0231927690	20	2	22.4092784730	1|3|5|6|7|11
50	REALIZED	1206.4118505530	8	7	53385.7892650419	50627.4167360671	2758.3725289748	0.0000000000	17.2413424694	0.0000000000	2860.7446999002	1108.4945596668	20	3	17.2413424694	0|1|3|6|7|9|11
50	REALIZED	1206.4118505530	8	8	52104.1572948195	50933.4784258862	375.8756619787	794.8032069547	2.9806997146	41.7431661858	3166.5712132200	1196.9277694720	20	1	2.9806997146	0|1|3|5|6|7|9|11
50	REALIZED	1206.4118505530	8	9	52233.6127095846	49912.6127669719	0.0000000000	2320.9999426127	0.0000000000	145.7648488093	3577.8140806944	1326.9632830441	20	0	0.0000000000	0|1|3|5|6|7|8|9|11
50	CONDITIONAL_MEAN	1302.9942922309	9	2	95007.8423011178	51502.1203067909	43505.7219943268	0.0000000000	418.3746343689	0.0000000000	954.3570251389	397.1673027416	16	16	418.3746343689	3|11
50	CONDITIONAL_MEAN	1302.9942922309	9	3	77853.0933590614	62249.9013691809	15603.1919898806	0.0000000000	150.3615699947	0.0000000000	1514.0360630925	602.6298756874	17	10	150.3615699947	3|7|11
50	CONDITIONAL_MEAN	1302.9942922309	9	4	65001.3252799154	58697.0592483790	6304.2660315364	0.0000000000	50.1907021793	0.0000000000	1642.2587853235	627.0120223002	19	6	50.1907021793	0|7|9|11
50	CONDITIONAL_MEAN	1302.9942922309	9	5	57338.5519324362	53072.8503045858	4265.7016278505	0.0000000000	34.6439959670	0.0000000000	2137.4466278425	858.5344523905	20	5	34.6439959670	0|3|7|9|11
50	CONDITIONAL_MEAN	1302.9942922309	9	6	52112.9674764494	51996.3828752747	116.5846011747	0.0000000000	0.8576750690	0.0000000000	2200.6450919650	887.3216552271	20	2	0.8576750690	0|3|6|9|10|11
50	CONDITIONAL_MEAN	1302.9942922309	9	7	48279.1318105296	48175.2242123851	103.9075981445	0.0000000000	0.6706603982	0.0000000000	2579.1418226839	1010.7461203431	20	1	0.6706603982	0|1|3|6|9|10|11
50	CONDITIONAL_MEAN	1302.9942922309	9	8	46004.1115633546	46004.1115633546	0.0000000000	0.0000000000	0.0000000000	0.0000000000	2897.7542190232	1115.5717499876	20	0	0.0000000000	0|1|2|3|6|9|10|11
50	CONDITIONAL_MEAN	1302.9942922309	9	9	45630.6634894389	44936.7822250916	0.0000000000	693.8812643473	0.0000000000	53.5569953291	3308.9970864976	1245.6072635598	20	0	0.0000000000	0|1|2|3|6|8|9|10|11
51	REALIZED	1892.0639310019	9	2	161165.5632128736	61015.6935447986	100149.8696680749	0.0000000000	969.0711111749	0.0000000000	1018.8482205735	371.1074455972	16	18	969.0711111749	7|11
51	REALIZED	1892.0639310019	9	3	141254.6307798035	69200.8175220774	72053.8132577261	0.0000000000	721.5159088537	0.0000000000	1314.2401013663	502.0357319753	19	16	721.5159088537	0|7|11
51	REALIZED	1892.0639310019	9	4	124551.6718997780	70183.3967729152	54368.2751268627	0.0000000000	503.5819240067	0.0000000000	1642.2587853235	627.0120223002	19	13	503.5819240067	0|7|9|11
51	REALIZED	1892.0639310019	9	5	111200.7830669217	75746.9310161047	35453.8520508170	0.0000000000	319.4686835532	0.0000000000	1855.8437506263	760.7860130668	20	11	319.4686835532	0|3|9|10|11
51	REALIZED	1892.0639310019	9	6	100215.4166525196	78664.1492478536	21551.2674046659	0.0000000000	203.7760158709	0.0000000000	2226.1614593807	823.1593657276	20	8	203.7760158709	0|5|7|9|10|11
51	REALIZED	1892.0639310019	9	7	92194.2260431044	80987.7077147094	11206.5183283949	0.0000000000	105.6945881370	0.0000000000	2721.3493018997	1054.6817958179	20	5	105.6945881370	0|3|5|7|9|10|11
51	REALIZED	1892.0639310019	9	8	86500.3130770131	81554.0372692342	4946.2758077789	0.0000000000	42.5675886162	0.0000000000	3026.3901414733	1225.1731687132	20	4	42.5675886162	0|3|4|5|7|9|10|11
51	REALIZED	1892.0639310019	9	9	81968.2472842005	73847.3128600052	8120.9344241952	0.0000000000	74.6272166877	0.0000000000	3511.0889000930	1308.1417745059	20	3	74.6272166877	0|1|3|5|7|8|9|10|11
51	CONDITIONAL_MEAN	1902.0641462537	9	2	161679.1537580130	57413.5435688544	104265.6101891585	0.0000000000	947.7071211148	0.0000000000	954.3570251389	397.1673027416	16	20	947.7071211148	3|11
51	CONDITIONAL_MEAN	1902.0641462537	9	3	140593.0078797746	83969.4289725891	56623.5789071855	0.0000000000	511.6430745501	0.0000000000	1514.0360630925	602.6298756874	17	18	511.6430745501	3|7|11
51	CONDITIONAL_MEAN	1902.0641462537	9	4	123249.9610789125	93548.2754123439	29701.6856665685	0.0000000000	279.0489143076	0.0000000000	1842.0547470497	727.6061660124	18	13	279.0489143076	3|7|9|11
51	CONDITIONAL_MEAN	1902.0641462537	9	5	107030.7624138551	92677.9838401041	14352.7785737510	0.0000000000	123.8439325111	0.0000000000	2137.4466278425	858.5344523905	20	10	123.8439325111	0|3|7|9|11
51	CONDITIONAL_MEAN	1902.0641462537	9	6	96112.9645452848	87116.6387424039	8996.3258028808	0.0000000000	75.9139355529	0.0000000000	2548.6894953168	988.5699659626	20	6	75.9139355529	0|3|7|8|9|11
51	CONDITIONAL_MEAN	1902.0641462537	9	7	87348.0146999500	81983.0280275125	5364.9866724374	0.0000000000	42.4101424718	0.0000000000	2927.1862260357	1111.9944310786	20	5	42.4101424718	0|1|3|7|8|9|11
51	CONDITIONAL_MEAN	1902.0641462537	9	8	80684.7534913961	77434.6241315141	3250.1293598820	0.0000000000	27.9875166548	0.0000000000	3171.5669973930	1222.8197417451	20	4	27.9875166548	0|3|6|7|8|9|10|11
51	CONDITIONAL_MEAN	1902.0641462537	9	9	77216.7341602104	76227.3298145643	989.4043456462	0.0000000000	9.2070735798	0.0000000000	3490.1793937323	1327.6453713896	20	3	9.2070735798	0|2|3|6|7|8|9|10|11
52	REALIZED	2103.0304090620	9	2	185320.9571989223	47831.5387491511	137489.4184497712	0.0000000000	1259.5019734807	0.0000000000	954.3570251389	397.1673027416	16	18	1259.5019734807	3|11
52	REALIZED	2103.0304090620	9	3	166136.2789177100	67104.5559796001	99031.7229381098	0.0000000000	942.0141936211	0.0000000000	1314.2401013663	502.0357319753	19	18	942.0141936211	0|7|11
52	REALIZED	2103.0304090620	9	4	147534.4432947588	76591.3090120414	70943.1342827174	0.0000000000	679.6700089154	0.0000000000	1642.2587853235	627.0120223002	19	11	679.6700089154	0|7|9|11
52	REALIZED	2103.0304090620	9	5	131998.4578687539	86563.3447834239	45435.1130853299	0.0000000000	496.9369140507	0.0000000000	2053.5016527978	757.0475358724	19	9	496.9369140507	0|7|8|9|11
52	REALIZED	2103.0304090620	9	6	118790.8870201537	88050.0224289622	30740.8645911914	0.0000000000	322.4597261752	0.0000000000	2548.6894953168	988.5699659626	20	6	322.4597261752	0|3|7|8|9|11
52	REALIZED	2103.0304090620	9	7	109920.3084965017	82348.6181533833	27571.6903431183	0.0000000000	293.8799155184	0.0000000000	2853.7303348905	1159.0613388579	20	6	293.8799155184	0|3|4|7|8|9|11
52	REALIZED	2103.0304090620	9	8	104868.6436090399	82636.1279812570	22232.5156277827	0.0000000000	224.9004744734	0.0000000000	3172.3427312298	1263.8869685025	20	6	224.9004744734	0|2|3|4|7|8|9|11
52	REALIZED	2103.0304090620	9	9	101220.6012039032	82395.3732742314	18825.2279296718	0.0000000000	170.0549076388	0.0000000000	3550.8394619487	1387.3114336185	20	4	170.0549076388	0|1|2|3|4|7|8|9|11
52	CONDITIONAL_MEAN	2103.1933452551	9	2	184643.9894477014	57413.5435688544	127230.4458788469	0.0000000000	1148.8363201162	0.0000000000	954.3570251389	397.1673027416	16	20	1148.8363201162	3|11
52	CONDITIONAL_MEAN	2103.1933452551	9	3	162040.2812308265	90060.8141998235	71979.4670310030	0.0000000000	653.1520457382	0.0000000000	1514.0360630925	602.6298756874	17	18	653.1520457382	3|7|11
52	CONDITIONAL_MEAN	2103.1933452551	9	4	143002.7002071690	102453.6970524728	40549.0031546961	0.0000000000	371.2832264962	0.0000000000	1842.0547470497	727.6061660124	18	14	371.2832264962	3|7|9|11
52	CONDITIONAL_MEAN	2103.1933452551	9	5	125414.1781454904	102556.8470463892	22857.3310991010	0.0000000000	195.1888262334	0.0000000000	2137.4466278425	858.5344523905	20	12	195.1888262334	0|3|7|9|11
52	CONDITIONAL_MEAN	2103.1933452551	9	6	112161.3005972069	100195.8809103855	11965.4196868212	0.0000000000	103.7792361038	0.0000000000	2548.6894953168	988.5699659626	20	7	103.7792361038	0|3|7|8|9|11
52	CONDITIONAL_MEAN	2103.1933452551	9	7	102107.8011088250	93995.9797398168	8111.8213690082	0.0000000000	67.1662636356	0.0000000000	2927.1862260357	1111.9944310786	20	5	67.1662636356	0|1|3|7|8|9|11
52	CONDITIONAL_MEAN	2103.1933452551	9	8	95029.6736863589	90205.6603702508	4824.0133161080	0.0000000000	41.6658038811	0.0000000000	3171.5669973930	1222.8197417451	20	4	41.6658038811	0|3|6|7|8|9|10|11
52	CONDITIONAL_MEAN	2103.1933452551	9	9	90128.6713821174	88808.8525293180	1319.8188527996	0.0000000000	8.5186286010	0.0000000000	3550.0637281119	1346.2442068611	20	1	8.5186286010	0|1|3|6|7|8|9|10|11
53	REALIZED	1712.1910516202	9	2	142473.4563453833	56886.4139074526	85587.0424379307	0.0000000000	765.2476052872	0.0000000000	954.3570251389	397.1673027416	16	17	765.2476052872	3|11
53	REALIZED	1712.1910516202	9	3	121681.7940585725	85008.8269457426	36672.9671128298	0.0000000000	345.1558101973	0.0000000000	1514.0360630925	602.6298756874	17	11	345.1558101973	3|7|11
53	REALIZED	1712.1910516202	9	4	105616.0889843701	84139.4982709421	21476.5907134280	0.0000000000	203.2256673400	0.0000000000	1809.4279438853	733.5581620655	20	11	203.2256673400	0|3|7|11
53	REALIZED	1712.1910516202	9	5	92591.1951512397	79324.6569454802	13266.5382057595	0.0000000000	117.5269453872	0.0000000000	2137.4466278425	858.5344523905	20	7	117.5269453872	0|3|7|9|11
53	REALIZED	1712.1910516202	9	6	82765.9103974866	78358.7970199244	4407.1133775622	0.0000000000	40.3600817497	0.0000000000	2415.5227885799	966.2485860126	20	4	40.3600817497	0|3|7|9|10|11
