replication	market_structure	sample	demand_type	total_demand	free_count	fixed_count	total_cost	transport_cost	spot_cost	mqc_penalty	spot_quantity	mqc_shortfall	selected_capacity	selected_mqc	covered_lanes	capacity_short_lanes	lane_capacity_shortfall	selected
3	PERSISTENT_WIDE_MQC_1.25	5	CONDITIONAL_MEAN	2151.6361652985	9	8	112142.0132341707	103412.0493328558	8729.9639013149	0.0000000000	87.7527507757	0.0000000000	2873.5053096393	1432.7675873981	20	5	87.7527507757	0|3|4|6|7|8|10|11
3	PERSISTENT_WIDE_MQC_1.25	5	CONDITIONAL_MEAN	2151.6361652985	9	9	111061.2630576161	103207.4507605837	7853.8122970324	0.0000000000	72.5514807599	0.0000000000	3007.9827821988	1436.7774240084	20	3	72.5514807599	0|1|3|6|7|8|9|10|11
3	PERSISTENT_WIDE_MQC_1.50	5	CONDITIONAL_MEAN	2151.6361652985	9	2	190912.9951401499	52562.9895560789	138350.0055840709	0.0000000000	1321.2944244638	0.0000000000	830.3417408348	500.0608911006	12	20	1321.2944244638	4|6
3	PERSISTENT_WIDE_MQC_1.50	5	CONDITIONAL_MEAN	2151.6361652985	9	3	165483.3216622039	68355.2578598343	97128.0638023695	0.0000000000	948.9279610082	0.0000000000	1235.1274962811	753.5233232335	15	16	948.9279610082	4|6|8
3	PERSISTENT_WIDE_MQC_1.50	5	CONDITIONAL_MEAN	2151.6361652985	9	4	148490.4686778201	78818.2562585640	69672.2124192562	0.0000000000	661.4806327645	0.0000000000	1632.6460903345	1005.8294781927	18	15	661.4806327645	4|6|8|10
3	PERSISTENT_WIDE_MQC_1.50	5	CONDITIONAL_MEAN	2151.6361652985	9	5	134205.8304952126	91095.4007119436	43110.4297832690	0.0000000000	393.7912109728	0.0000000000	1832.5753932338	1171.9002222493	20	17	393.7912109728	4|7|8|10|11
3	PERSISTENT_WIDE_MQC_1.50	5	CONDITIONAL_MEAN	2151.6361652985	9	6	123071.4238464241	99060.8719367931	24010.5519096310	0.0000000000	236.5143343410	0.0000000000	2141.4232814404	1300.2929749798	20	13	236.5143343410	0|4|7|8|10|11
3	PERSISTENT_WIDE_MQC_1.50	5	CONDITIONAL_MEAN	2151.6361652985	9	7	115781.1245760827	105331.2128420044	10449.9117340783	0.0000000000	102.4576489253	0.0000000000	2509.0768197012	1471.2298452118	20	7	102.4576489253	0|3|6|7|8|10|11
3	PERSISTENT_WIDE_MQC_1.50	5	CONDITIONAL_MEAN	2151.6361652985	9	8	112740.7517809049	104470.9250648978	8269.8267160071	0.0000000000	82.7588705629	0.0000000000	2742.6951919049	1604.8621215994	20	3	82.7588705629	0|1|3|6|7|8|10|11
3	PERSISTENT_WIDE_MQC_1.50	5	CONDITIONAL_MEAN	2151.6361652985	9	9	112050.0046489197	104196.1923518872	7853.8122970324	0.0000000000	72.5514807599	0.0000000000	3007.9827821988	1724.1329088100	20	3	72.5514807599	0|1|3|6|7|8|9|10|11
3	CURRENT_LANE_TIERS	6	REALIZED	2246.2945327038	9	2	184096.1674337247	36503.1858600458	147592.9815736789	0.0000000000	1503.3724664503	0.0000000000	830.3417408348	333.3739274004	12	15	1503.3724664503	4|6
3	CURRENT_LANE_TIERS	6	REALIZED	2246.2945327038	9	3	169532.8566536708	40770.3291478297	128762.5275058411	0.0000000000	1299.8172265049	0.0000000000	1097.9456481332	463.6950953644	17	14	1299.8172265049	2|4|6
3	CURRENT_LANE_TIERS	6	REALIZED	2246.2945327038	9	4	156521.0866571430	60048.2066027160	96472.8800544270	0.0000000000	1034.9327480266	0.0000000000	1496.1842946307	612.0675110613	19	11	1034.9327480266	4|6|7|11
3	CURRENT_LANE_TIERS	6	REALIZED	2246.2945327038	9	5	145876.8038706729	59617.3550895763	86259.4487810967	0.0000000000	891.1497835499	0.0000000000	1761.4718849247	691.5813692018	19	10	891.1497835499	4|6|7|9|11
3	CURRENT_LANE_TIERS	6	REALIZED	2246.2945327038	9	6	138510.7408129788	62257.2009724522	76253.5398405266	0.0000000000	750.6714068587	0.0000000000	2029.0757922231	821.9025371658	19	5	750.6714068587	2|4|6|7|9|11
3	CURRENT_LANE_TIERS	6	REALIZED	2246.2945327038	9	7	132226.0051835012	65666.3949498102	66559.6102336910	0.0000000000	658.6798716948	0.0000000000	2337.9236804297	907.4977056527	19	4	658.6798716948	0|2|4|6|7|9|11
3	CURRENT_LANE_TIERS	6	REALIZED	2246.2945327038	9	8	127136.1591602209	61051.6837185791	66084.4754416417	0.0000000000	651.9370481470	0.0000000000	2571.5420526334	996.5858899111	20	4	651.9370481470	0|1|2|4|6|7|9|11
3	CURRENT_LANE_TIERS	6	REALIZED	2246.2945327038	9	9	122223.6098953109	69961.2829075406	52262.3269877702	0.0000000000	496.5909123522	0.0000000000	2976.3278080798	1165.5608446664	20	4	496.5909123522	0|1|2|4|6|7|8|9|11
3	CURRENT_LANE_TIERS_MQC_1.50	6	REALIZED	2246.2945327038	9	2	184096.1674337247	36503.1858600458	147592.9815736789	0.0000000000	1503.3724664503	0.0000000000	830.3417408348	500.0608911006	12	15	1503.3724664503	4|6
3	CURRENT_LANE_TIERS_MQC_1.50	6	REALIZED	2246.2945327038	9	3	169532.8566536708	40770.3291478297	128762.5275058411	0.0000000000	1299.8172265049	0.0000000000	1097.9456481332	695.5426430466	17	14	1299.8172265049	2|4|6
3	CURRENT_LANE_TIERS_MQC_1.50	6	REALIZED	2246.2945327038	9	4	156521.0866571430	60048.2066027160	96472.8800544270	0.0000000000	1034.9327480266	0.0000000000	1496.1842946307	918.1012665920	19	11	1034.9327480266	4|6|7|11
3	CURRENT_LANE_TIERS_MQC_1.50	6	REALIZED	2246.2945327038	9	5	145876.8038706729	59617.3550895763	86259.4487810967	0.0000000000	891.1497835499	0.0000000000	1761.4718849247	1037.3720538026	19	10	891.1497835499	4|6|7|9|11
3	CURRENT_LANE_TIERS_MQC_1.50	6	REALIZED	2246.2945327038	9	6	138552.1354149613	62298.5955744347	76253.5398405266	0.0000000000	750.6714068587	0.0000000000	2029.0757922231	1232.8538057486	19	5	750.6714068587	2|4|6|7|9|11
3	CURRENT_LANE_TIERS_MQC_1.50	6	REALIZED	2246.2945327038	9	7	132272.8636107169	65713.2533770259	66559.6102336910	0.0000000000	658.6798716948	0.0000000000	2337.9236804297	1361.2465584791	19	4	658.6798716948	0|2|4|6|7|9|11
3	CURRENT_LANE_TIERS_MQC_1.50	6	REALIZED	2246.2945327038	9	8	127759.3879109346	61351.5790325033	66084.4754416417	323.3334367896	651.9370481470	23.4478153023	2571.5420526334	1494.8788348667	20	4	651.9370481470	0|1|2|4|6|7|9|11
3	CURRENT_LANE_TIERS_MQC_1.50	6	REALIZED	2246.2945327038	9	9	123829.8487243739	70315.3838762158	52262.3269877702	1252.1378603879	496.5909123522	86.4316218036	2976.3278080798	1748.3412669996	20	4	496.5909123522	0|1|2|4|6|7|8|9|11
3	PERSISTENT_CARRIER_FACTOR	6	REALIZED	2246.2945327038	9	2	193436.9139610064	44534.4691932552	148902.4447677512	0.0000000000	1439.9364569167	0.0000000000	870.6990063430	336.9547090450	13	17	1439.9364569167	6|8
3	PERSISTENT_CARRIER_FACTOR	6	REALIZED	2246.2945327038	9	3	173395.1349966369	61365.1923069259	112029.9426897109	0.0000000000	1125.6137566424	0.0000000000	1256.5424425538	466.7322094345	16	14	1125.6137566424	6|8|11
3	PERSISTENT_CARRIER_FACTOR	6	REALIZED	2246.2945327038	9	4	158484.5229881567	72651.8942117696	85832.6287763871	0.0000000000	850.8470052117	0.0000000000	1654.0610366071	634.9363127406	18	11	850.8470052117	6|8|10|11
3	PERSISTENT_CARRIER_FACTOR	6	REALIZED	2246.2945327038	9	5	148601.1587718428	80081.9803110040	68519.1784608387	0.0000000000	708.6477620184	0.0000000000	1962.9089248137	720.5314812276	19	10	708.6477620184	0|6|8|10|11
3	PERSISTENT_CARRIER_FACTOR	6	REALIZED	2246.2945327038	9	6	142634.9876708805	83982.1210011149	58652.8666697655	0.0000000000	585.8019067258	0.0000000000	2230.5128321121	850.8526491916	20	7	585.8019067258	0|2|6|8|10|11
3	PERSISTENT_CARRIER_FACTOR	6	REALIZED	2246.2945327038	9	7	137403.5787196742	87052.2361541586	50351.3425655155	0.0000000000	483.9136092963	0.0000000000	2495.8004224061	930.3665073320	20	7	483.9136092963	0|2|6|8|9|10|11
3	PERSISTENT_CARRIER_FACTOR	6	REALIZED	2246.2945327038	9	8	133348.9470556125	88237.9345615113	45111.0124941010	0.0000000000	417.4599159319	0.0000000000	2860.2289123442	1095.7606804426	20	5	417.4599159319	0|2|4|6|8|9|10|11
3	PERSISTENT_CARRIER_FACTOR	6	REALIZED	2246.2945327038	9	9	130018.5314474961	93795.5633909185	36222.9680565775	0.0000000000	335.2257740445	0.0000000000	3140.2280299294	1244.6767637141	20	4	335.2257740445	0|2|4|6|7|8|9|10|11
3	PERSISTENT_CARRIER_FACTOR_WIDE	6	REALIZED	2246.2945327038	9	2	192547.1503139294	43644.7055461783	148902.4447677512	0.0000000000	1439.9364569167	0.0000000000	870.6990063430	336.9547090450	13	17	1439.9364569167	6|8
3	PERSISTENT_CARRIER_FACTOR_WIDE	6	REALIZED	2246.2945327038	9	3	171276.5042639416	59246.5615742306	112029.9426897109	0.0000000000	1125.6137566424	0.0000000000	1256.5424425538	466.7322094345	16	14	1125.6137566424	6|8|11
3	PERSISTENT_CARRIER_FACTOR_WIDE	6	REALIZED	2246.2945327038	9	4	155520.3797473698	69687.7509709827	85832.6287763871	0.0000000000	850.8470052117	0.0000000000	1654.0610366071	634.9363127406	18	11	850.8470052117	6|8|10|11
3	PERSISTENT_CARRIER_FACTOR_WIDE	6	REALIZED	2246.2945327038	9	5	145050.6896135491	76531.5111527104	68519.1784608387	0.0000000000	708.6477620184	0.0000000000	1962.9089248137	720.5314812276	19	10	708.6477620184	0|6|8|10|11
3	PERSISTENT_CARRIER_FACTOR_WIDE	6	REALIZED	2246.2945327038	9	6	138857.5507875044	80204.6841177389	58652.8666697655	0.0000000000	585.8019067258	0.0000000000	2230.5128321121	850.8526491916	20	7	585.8019067258	0|2|6|8|10|11
3	PERSISTENT_CARRIER_FACTOR_WIDE	6	REALIZED	2246.2945327038	9	7	133339.5335758909	81576.3419908656	51763.1915850253	0.0000000000	507.9258703891	0.0000000000	2594.9413220503	1016.2468223022	20	6	507.9258703891	0|2|4|6|8|10|11
3	PERSISTENT_CARRIER_FACTOR_WIDE	6	REALIZED	2246.2945327038	9	8	128698.1590675087	83587.1465734077	45111.0124941010	0.0000000000	417.4599159319	0.0000000000	2860.2289123442	1095.7606804426	20	5	417.4599159319	0|2|4|6|8|9|10|11
3	PERSISTENT_CARRIER_FACTOR_WIDE	6	REALIZED	2246.2945327038	9	9	125994.6542562117	89771.6861996342	36222.9680565775	0.0000000000	335.2257740445	0.0000000000	3140.2280299294	1244.6767637141	20	4	335.2257740445	0|2|4|6|7|8|9|10|11
3	PERSISTENT_WIDE_MQC_1.25	6	REALIZED	2246.2945327038	9	2	192547.1503139294	43644.7055461783	148902.4447677512	0.0000000000	1439.9364569167	0.0000000000	870.6990063430	421.1933863063	13	17	1439.9364569167	6|8
3	PERSISTENT_WIDE_MQC_1.25	6	REALIZED	2246.2945327038	9	3	171276.5042639416	59246.5615742306	112029.9426897109	0.0000000000	1125.6137566424	0.0000000000	1256.5424425538	583.4152617931	16	14	1125.6137566424	6|8|11
3	PERSISTENT_WIDE_MQC_1.25	6	REALIZED	2246.2945327038	9	4	155520.3797473698	69687.7509709827	85832.6287763871	0.0000000000	850.8470052117	0.0000000000	1654.0610366071	793.6703909257	18	11	850.8470052117	6|8|10|11
3	PERSISTENT_WIDE_MQC_1.25	6	REALIZED	2246.2945327038	9	5	145050.6896135491	76531.5111527104	68519.1784608387	0.0000000000	708.6477620184	0.0000000000	1962.9089248137	900.6643515344	19	10	708.6477620184	0|6|8|10|11
3	PERSISTENT_WIDE_MQC_1.25	6	REALIZED	2246.2945327038	9	6	138862.3888188301	80209.5221490645	58652.8666697655	0.0000000000	585.8019067258	0.0000000000	2230.5128321121	1063.5658114895	20	7	585.8019067258	0|2|6|8|10|11
3	PERSISTENT_WIDE_MQC_1.25	6	REALIZED	2246.2945327038	9	7	133435.3145489839	83083.9719834684	50351.3425655155	0.0000000000	483.9136092963	0.0000000000	2495.8004224061	1162.9581341650	20	7	483.9136092963	0|2|6|8|9|10|11
3	PERSISTENT_WIDE_MQC_1.25	6	REALIZED	2246.2945327038	9	8	129030.7499878568	83919.7374937558	45111.0124941010	0.0000000000	417.4599159319	0.0000000000	2860.2289123442	1369.7008505533	20	5	417.4599159319	0|2|4|6|8|9|10|11
3	PERSISTENT_WIDE_MQC_1.25	6	REALIZED	2246.2945327038	9	9	127018.6034243619	90795.6353677843	36222.9680565775	0.0000000000	335.2257740445	0.0000000000	3140.2280299294	1555.8459546426	20	4	335.2257740445	0|2|4|6|7|8|9|10|11
3	PERSISTENT_WIDE_MQC_1.50	6	REALIZED	2246.2945327038	9	2	192547.1503139294	43644.7055461783	148902.4447677512	0.0000000000	1439.9364569167	0.0000000000	870.6990063430	505.4320635675	13	17	1439.9364569167	6|8
3	PERSISTENT_WIDE_MQC_1.50	6	REALIZED	2246.2945327038	9	3	171276.5042639416	59246.5615742306	112029.9426897109	0.0000000000	1125.6137566424	0.0000000000	1256.5424425538	700.0983141517	16	14	1125.6137566424	6|8|11
3	PERSISTENT_WIDE_MQC_1.50	6	REALIZED	2246.2945327038	9	4	155520.3797473698	69687.7509709827	85832.6287763871	0.0000000000	850.8470052117	0.0000000000	1654.0610366071	952.4044691109	18	11	850.8470052117	6|8|10|11
3	PERSISTENT_WIDE_MQC_1.50	6	REALIZED	2246.2945327038	9	5	145050.6896135491	76531.5111527104	68519.1784608387	0.0000000000	708.6477620184	0.0000000000	1962.9089248137	1080.7972218413	19	10	708.6477620184	0|6|8|10|11
3	PERSISTENT_WIDE_MQC_1.50	6	REALIZED	2246.2945327038	9	6	138927.8449914281	80274.9783216626	58652.8666697655	0.0000000000	585.8019067258	0.0000000000	2230.5128321121	1276.2789737874	20	7	585.8019067258	0|2|6|8|10|11
3	PERSISTENT_WIDE_MQC_1.50	6	REALIZED	2246.2945327038	9	7	133540.4476046586	83189.1050391431	50351.3425655155	0.0000000000	483.9136092963	0.0000000000	2495.8004224061	1395.5497609980	20	7	483.9136092963	0|2|6|8|9|10|11
3	PERSISTENT_WIDE_MQC_1.50	6	REALIZED	2246.2945327038	9	8	129855.0478652092	84744.0353711082	45111.0124941010	0.0000000000	417.4599159319	0.0000000000	2860.2289123442	1643.6410206640	20	5	417.4599159319	0|2|4|6|8|9|10|11
3	PERSISTENT_WIDE_MQC_1.50	6	REALIZED	2246.2945327038	9	9	128583.2879092899	83978.1921609373	44605.0957483527	0.0000000000	406.6282681365	0.0000000000	3126.3976896465	1810.6995191272	20	3	406.6282681365	0|2|3|4|6|8|9|10|11
3	CURRENT_LANE_TIERS	6	CONDITIONAL_MEAN	1654.1442862901	9	2	123691.6822066437	41087.0228958899	82604.6593107539	0.0000000000	832.5604674008	0.0000000000	830.3417408348	333.3739274004	12	18	832.5604674008	4|6
3	CURRENT_LANE_TIERS	6	CONDITIONAL_MEAN	1654.1442862901	9	3	106272.5756119875	49421.2154144905	56851.3601974970	0.0000000000	592.9287219617	0.0000000000	1110.3408584199	482.2900106719	16	17	592.9287219617	4|6|7
3	CURRENT_LANE_TIERS	6	CONDITIONAL_MEAN	1654.1442862901	9	4	93520.5099253598	62058.1700470690	31462.3398782908	0.0000000000	350.9513312769	0.0000000000	1496.1842946307	612.0675110613	19	12	350.9513312769	4|6|7|11
3	CURRENT_LANE_TIERS	6	CONDITIONAL_MEAN	1654.1442862901	9	5	84481.4872171434	60127.0815403155	24354.4056768278	0.0000000000	250.3283688088	0.0000000000	1763.7882019291	742.3886790253	19	8	250.3283688088	2|4|6|7|11
3	CURRENT_LANE_TIERS	6	CONDITIONAL_MEAN	1654.1442862901	9	6	78092.8251958072	64396.3072820014	13696.5179138057	0.0000000000	133.7461149046	0.0000000000	2072.6360901357	827.9838475123	19	6	133.7461149046	0|2|4|6|7|11
3	CURRENT_LANE_TIERS	6	CONDITIONAL_MEAN	1654.1442862901	9	7	73012.3164358457	59720.1029204083	13292.2135154374	0.0000000000	129.4834184475	0.0000000000	2303.9381453350	866.2647219471	20	5	129.4834184475	0|1|4|6|7|9|11
3	CURRENT_LANE_TIERS	6	CONDITIONAL_MEAN	1654.1442862901	9	8	69804.9566558365	67575.4879511871	1970.2213095446	259.2473951048	25.5651650338	18.6576914798	2701.4567393883	1034.4688252532	20	3	25.5651650338	0|1|4|6|7|9|10|11
3	CURRENT_LANE_TIERS	6	CONDITIONAL_MEAN	1654.1442862901	9	9	66966.7351691250	65281.7394132642	1350.5404145710	334.4553412898	12.8506660029	24.0703077037	2967.6255166906	1145.8411575621	20	1	12.8506660029	0|1|3|4|6|7|9|10|11
3	CURRENT_LANE_TIERS_MQC_1.50	6	CONDITIONAL_MEAN	1654.1442862901	9	2	123691.6822066437	41087.0228958899	82604.6593107539	0.0000000000	832.5604674008	0.0000000000	830.3417408348	500.0608911006	12	18	832.5604674008	4|6
3	CURRENT_LANE_TIERS_MQC_1.50	6	CONDITIONAL_MEAN	1654.1442862901	9	3	106272.5756119875	49421.2154144905	56851.3601974970	0.0000000000	592.9287219617	0.0000000000	1110.3408584199	723.4350160078	16	17	592.9287219617	4|6|7
3	CURRENT_LANE_TIERS_MQC_1.50	6	CONDITIONAL_MEAN	1654.1442862901	9	4	93520.5099253598	62058.1700470690	31462.3398782908	0.0000000000	350.9513312769	0.0000000000	1496.1842946307	918.1012665920	19	12	350.9513312769	4|6|7|11
3	CURRENT_LANE_TIERS_MQC_1.50	6	CONDITIONAL_MEAN	1654.1442862901	9	5	84481.4872171434	60127.0815403155	24354.4056768278	0.0000000000	250.3283688088	0.0000000000	1763.7882019291	1113.5830185380	19	8	250.3283688088	2|4|6|7|11
3	CURRENT_LANE_TIERS_MQC_1.50	6	CONDITIONAL_MEAN	1654.1442862901	9	6	78092.8251958072	64396.3072820014	13696.5179138057	0.0000000000	133.7461149046	0.0000000000	2072.6360901357	1241.9757712685	19	6	133.7461149046	0|2|4|6|7|11
3	CURRENT_LANE_TIERS_MQC_1.50	6	CONDITIONAL_MEAN	1654.1442862901	9	7	73039.7128044444	59747.4992890069	13292.2135154374	0.0000000000	129.4834184475	0.0000000000	2303.9381453350	1299.3970829207	20	5	129.4834184475	0|1|4|6|7|9|11
3	CURRENT_LANE_TIERS_MQC_1.50	6	CONDITIONAL_MEAN	1654.1442862901	9	8	70140.4958883255	57355.7061665681	12784.7897217574	0.0000000000	122.2823690568	0.0000000000	2544.4431404027	1416.5993209777	20	5	122.2823690568	0|1|4|5|6|7|9|11
3	CURRENT_LANE_TIERS_MQC_1.50	6	CONDITIONAL_MEAN	1654.1442862901	9	9	68467.0531131337	65309.7014739330	1729.5117717856	1427.8398674152	22.1491618983	102.7597431329	2941.9617344560	1668.9054759369	20	2	22.1491618983	0|1|4|5|6|7|9|10|11
3	PERSISTENT_CARRIER_FACTOR	6	CONDITIONAL_MEAN	1654.1442862901	9	2	134699.7119670158	52095.0526562620	82604.6593107539	0.0000000000	832.5604674008	0.0000000000	830.3417408348	333.3739274004	12	18	832.5604674008	4|6
3	PERSISTENT_CARRIER_FACTOR	6	CONDITIONAL_MEAN	1654.1442862901	9	3	116192.6061879030	65890.6051113678	50302.0010765353	0.0000000000	496.3315627367	0.0000000000	1227.8603348881	501.5780307065	17	16	496.3315627367	4|6|10
3	PERSISTENT_CARRIER_FACTOR	6	CONDITIONAL_MEAN	1654.1442862901	9	4	104003.7671728656	75111.1017701611	28892.6654027046	0.0000000000	284.8117686903	0.0000000000	1613.7037710989	631.3555310960	18	12	284.8117686903	4|6|10|11
3	PERSISTENT_CARRIER_FACTOR	6	CONDITIONAL_MEAN	1654.1442862901	9	5	92803.6386322343	82382.8201157538	10420.8185164805	0.0000000000	105.4115461503	0.0000000000	1832.5753932338	781.2668148329	20	10	105.4115461503	4|7|8|10|11
3	PERSISTENT_CARRIER_FACTOR	6	CONDITIONAL_MEAN	1654.1442862901	9	6	88019.2486368030	84813.9714678239	3205.2771689791	0.0000000000	44.6785196721	0.0000000000	2141.4232814404	866.8619833199	20	5	44.6785196721	0|4|7|8|10|11
3	PERSISTENT_CARRIER_FACTOR	6	CONDITIONAL_MEAN	1654.1442862901	9	7	85474.2675812569	83551.4312828549	1922.8362984021	0.0000000000	21.3254614006	0.0000000000	2407.5920587427	978.2343156287	20	2	21.3254614006	0|3|4|7|8|10|11
3	PERSISTENT_CARRIER_FACTOR	6	CONDITIONAL_MEAN	1654.1442862901	9	8	84674.9981542692	84493.4513275525	181.5468267167	0.0000000000	4.0346682828	0.0000000000	2742.6951919049	1069.9080810663	20	2	4.0346682828	0|1|3|6|7|8|10|11
3	PERSISTENT_CARRIER_FACTOR	6	CONDITIONAL_MEAN	1654.1442862901	9	9	84176.5102988689	84176.5102988689	0.0000000000	0.0000000000	0.0000000000	0.0000000000	3007.9827821988	1149.4219392067	20	0	0.0000000000	0|1|3|6|7|8|9|10|11
3	PERSISTENT_CARRIER_FACTOR_WIDE	6	CONDITIONAL_MEAN	1654.1442862901	9	2	134379.3606175118	51774.7013067579	82604.6593107539	0.0000000000	832.5604674008	0.0000000000	830.3417408348	333.3739274004	12	18	832.5604674008	4|6
3	PERSISTENT_CARRIER_FACTOR_WIDE	6	CONDITIONAL_MEAN	1654.1442862901	9	3	113991.3417254560	54900.6709192503	59090.6708062057	0.0000000000	527.8161443969	0.0000000000	1166.7328394379	502.5732311720	18	17	527.8161443969	4|8|10
3	PERSISTENT_CARRIER_FACTOR_WIDE	6	CONDITIONAL_MEAN	1654.1442862901	9	4	100100.1863450090	65569.5632520652	34530.6230929437	0.0000000000	301.9550851588	0.0000000000	1552.5762756486	632.3507315614	18	13	301.9550851588	4|8|10|11
3	PERSISTENT_CARRIER_FACTOR_WIDE	6	CONDITIONAL_MEAN	1654.1442862901	9	5	89369.9127952574	78949.0942787769	10420.8185164805	0.0000000000	105.4115461503	0.0000000000	1832.5753932338	781.2668148329	20	10	105.4115461503	4|7|8|10|11
3	PERSISTENT_CARRIER_FACTOR_WIDE	6	CONDITIONAL_MEAN	1654.1442862901	9	6	84072.1014801472	80866.8243111680	3205.2771689791	0.0000000000	44.6785196721	0.0000000000	2141.4232814404	866.8619833199	20	5	44.6785196721	0|4|7|8|10|11
3	PERSISTENT_CARRIER_FACTOR_WIDE	6	CONDITIONAL_MEAN	1654.1442862901	9	7	81121.3401357361	79198.5038373341	1922.8362984021	0.0000000000	21.3254614006	0.0000000000	2407.5920587427	978.2343156287	20	2	21.3254614006	0|3|4|7|8|10|11
3	PERSISTENT_CARRIER_FACTOR_WIDE	6	CONDITIONAL_MEAN	1654.1442862901	9	8	80487.6892043763	78724.8560928058	1762.8331115706	0.0000000000	17.3996001246	0.0000000000	2542.0695313022	981.4421849169	20	1	17.3996001246	0|1|3|7|8|9|10|11
3	PERSISTENT_CARRIER_FACTOR_WIDE	6	CONDITIONAL_MEAN	1654.1442862901	9	9	80263.4223115064	78500.5891999359	1762.8331115706	0.0000000000	17.3996001246	0.0000000000	2906.4980212404	1146.8363580275	20	1	17.3996001246	0|1|3|4|7|8|9|10|11
3	PERSISTENT_WIDE_MQC_1.25	6	CONDITIONAL_MEAN	1654.1442862901	8	2	134379.3606175118	51774.7013067579	82604.6593107539	0.0000000000	832.5604674008	0.0000000000	830.3417408348	416.7174092505	12	18	832.5604674008	4|6
3	PERSISTENT_WIDE_MQC_1.25	6	CONDITIONAL_MEAN	1654.1442862901	8	3	113991.3417254560	54900.6709192503	59090.6708062057	0.0000000000	527.8161443969	0.0000000000	1166.7328394379	628.2165389650	18	17	527.8161443969	4|8|10
3	PERSISTENT_WIDE_MQC_1.25	6	CONDITIONAL_MEAN	1654.1442862901	8	4	100100.1863450090	65569.5632520652	34530.6230929437	0.0000000000	301.9550851588	0.0000000000	1552.5762756486	790.4384144518	18	13	301.9550851588	4|8|10|11
3	PERSISTENT_WIDE_MQC_1.25	6	CONDITIONAL_MEAN	1654.1442862901	8	5	89369.9127952574	78949.0942787769	10420.8185164805	0.0000000000	105.4115461503	0.0000000000	1832.5753932338	976.5835185411	20	10	105.4115461503	4|7|8|10|11
3	PERSISTENT_WIDE_MQC_1.25	6	CONDITIONAL_MEAN	1654.1442862901	8	6	84216.5116223088	81011.2344533297	3205.2771689791	0.0000000000	44.6785196721	0.0000000000	2141.4232814404	1083.5774791498	20	5	44.6785196721	0|4|7|8|10|11
3	PERSISTENT_WIDE_MQC_1.25	6	CONDITIONAL_MEAN	1654.1442862901	8	7	81593.9074837008	79671.0711852988	1922.8362984021	0.0000000000	21.3254614006	0.0000000000	2407.5920587427	1222.7928945359	20	2	21.3254614006	0|3|4|7|8|10|11
3	PERSISTENT_WIDE_MQC_1.25	6	CONDITIONAL_MEAN	1654.1442862901	8	8	80837.3234520382	79074.4903404676	1762.8331115706	0.0000000000	17.3996001246	0.0000000000	2542.0695313022	1226.8027311461	20	1	17.3996001246	0|1|3|7|8|9|10|11
3	PERSISTENT_WIDE_MQC_1.25	6	CONDITIONAL_MEAN	1654.1442862901	8	9	81033.9481617453	79271.1150501747	1762.8331115706	0.0000000000	17.3996001246	0.0000000000	2809.6734386006	1389.7041911011	20	1	17.3996001246	0|1|2|3|7|8|9|10|11
3	PERSISTENT_WIDE_MQC_1.50	6	CONDITIONAL_MEAN	1654.1442862901	8	2	134379.3606175118	51774.7013067579	82604.6593107539	0.0000000000	832.5604674008	0.0000000000	830.3417408348	500.0608911006	12	18	832.5604674008	4|6
3	PERSISTENT_WIDE_MQC_1.50	6	CONDITIONAL_MEAN	1654.1442862901	8	3	113991.3417254560	54900.6709192503	59090.6708062057	0.0000000000	527.8161443969	0.0000000000	1166.7328394379	753.8598467580	18	17	527.8161443969	4|8|10
3	PERSISTENT_WIDE_MQC_1.50	6	CONDITIONAL_MEAN	1654.1442862901	8	4	100103.3111779049	65572.6880849612	34530.6230929437	0.0000000000	301.9550851588	0.0000000000	1552.5762756486	948.5260973421	18	13	301.9550851588	4|8|10|11
3	PERSISTENT_WIDE_MQC_1.50	6	CONDITIONAL_MEAN	1654.1442862901	8	5	89683.7617745272	79262.9432580467	10420.8185164805	0.0000000000	105.4115461503	0.0000000000	1832.5753932338	1171.9002222493	20	10	105.4115461503	4|7|8|10|11
3	PERSISTENT_WIDE_MQC_1.50	6	CONDITIONAL_MEAN	1654.1442862901	8	6	84955.6399650093	81750.3627960302	3205.2771689791	0.0000000000	44.6785196721	0.0000000000	2141.4232814404	1300.2929749798	20	5	44.6785196721	0|4|7|8|10|11
3	PERSISTENT_WIDE_MQC_1.50	6	CONDITIONAL_MEAN	1654.1442862901	8	7	82582.5425319571	80659.7062335551	1922.8362984021	0.0000000000	21.3254614006	0.0000000000	2407.5920587427	1467.3514734431	20	2	21.3254614006	0|3|4|7|8|10|11
3	PERSISTENT_WIDE_MQC_1.50	6	CONDITIONAL_MEAN	1654.1442862901	8	8	81661.5437310080	79898.7106194374	1762.8331115706	0.0000000000	17.3996001246	0.0000000000	2542.0695313022	1472.1632773754	20	1	17.3996001246	0|1|3|7|8|9|10|11
3	PERSISTENT_WIDE_MQC_1.50	6	CONDITIONAL_MEAN	1654.1442862901	8	9	82201.8401528342	80334.9078803938	1762.8331115706	104.0991608698	17.3996001246	4.0397872745	2782.5745263699	1589.3655154324	20	1	17.3996001246	0|1|3|5|7|8|9|10|11
