design	replication	query	method	status	certified	objective	gap	solve_sec	ess	selected_count	selected	nominal_total	context_market	context_trend	context_promotion	context_attention	oos_mean	oos_sd	oos_q95	oos_cvar95	oos_max	spot_share	mqc_penalty
DENSE_INDEPENDENT_LEVELS	1	10	CSAA	Optimal	true	106476.9621131282	4.151820489e-05	1.037631	32.5167419438	9	1|2|3|4|5|8|9|10|11	2337.5440882752	0.4382604133	1.0000000000	0.9333719667	0.8126014755	122080.1889687361	48175.7143164152	217429.5842062002	255344.6339914903	346999.2632184743	0.0606143555	752.1983766971
DENSE_INDEPENDENT_LEVELS	1	11	D	Optimal	true	77727.2792721973	0.000000000	0.007535	1.0000000000	9	1|2|3|4|7|8|9|10|11	1797.0466154860	0.0158474353	1.0000000000	0.3015519240	0.6314771314	85894.8079403436	31703.3585802259	149013.8676299822	175178.6710902346	238426.8946905746	0.0259691257	2010.6554940620
DENSE_INDEPENDENT_LEVELS	1	11	SAA	Optimal	true	93063.7190266871	0.000000000	0.885674	60.0000000000	9	1|2|3|4|5|8|9|10|11	1797.0466154860	0.0158474353	1.0000000000	0.3015519240	0.6314771314	84809.0993609199	31379.0351566103	146481.2071975372	172616.9254918793	238669.5803968461	0.0273808792	2049.0973313871
DENSE_INDEPENDENT_LEVELS	1	11	CSAA	Optimal	true	89931.8512407936	0.000000000	0.978963	35.1915811496	9	1|2|3|4|5|8|9|10|11	1797.0466154860	0.0158474353	1.0000000000	0.3015519240	0.6314771314	84809.0993609199	31379.0351566103	146481.2071975372	172616.9254918793	238669.5803968461	0.0273808792	2049.0973313871
DENSE_INDEPENDENT_LEVELS	1	12	D	Optimal	true	77727.2792721973	0.000000000	0.007535	1.0000000000	9	1|2|3|4|7|8|9|10|11	2279.0328819286	0.7724623541	1.0000000000	0.8153723547	0.4333383093	119312.7599949457	47384.9595129055	202285.8770311900	253039.3086335929	513260.8397344722	0.0591211996	681.5615579992
DENSE_INDEPENDENT_LEVELS	1	12	SAA	Optimal	true	93063.7190266871	0.000000000	0.885674	60.0000000000	9	1|2|3|4|5|8|9|10|11	2279.0328819286	0.7724623541	1.0000000000	0.8153723547	0.4333383093	117238.3654422082	46628.6180212744	197439.0166906907	249220.6737873900	512377.2112305709	0.0531122150	759.3629095013
DENSE_INDEPENDENT_LEVELS	1	12	CSAA	Optimal	true	104614.7250788691	0.000000000	0.927466	30.3275640199	9	1|2|3|4|5|8|9|10|11	2279.0328819286	0.7724623541	1.0000000000	0.8153723547	0.4333383093	117238.3654422082	46628.6180212744	197439.0166906907	249220.6737873900	512377.2112305709	0.0531122150	759.3629095013
DENSE_INDEPENDENT_LEVELS	1	13	D	Optimal	true	77727.2792721973	0.000000000	0.007535	1.0000000000	9	1|2|3|4|7|8|9|10|11	2150.7445539704	0.7615038548	1.0000000000	0.9421965798	0.0521133697	109436.1745056263	44261.3751809667	193732.9411613106	240317.6853843386	326043.8310692841	0.0538614879	1035.4994685760
DENSE_INDEPENDENT_LEVELS	1	13	SAA	Optimal	true	93063.7190266871	0.000000000	0.885674	60.0000000000	9	1|2|3|4|5|8|9|10|11	2150.7445539704	0.7615038548	1.0000000000	0.9421965798	0.0521133697	107697.6456482105	43533.3383000900	191970.0417936656	236883.7030283146	321757.4488922767	0.0480981095	1068.6187368510
DENSE_INDEPENDENT_LEVELS	1	13	CSAA	Optimal	true	99169.3543953597	6.843074476e-05	0.710117	30.4774344107	9	1|2|3|4|5|8|9|10|11	2150.7445539704	0.7615038548	1.0000000000	0.9421965798	0.0521133697	107697.6456482105	43533.3383000900	191970.0417936656	236883.7030283146	321757.4488922767	0.0480981095	1068.6187368510
DENSE_INDEPENDENT_LEVELS	1	14	D	Optimal	true	77727.2792721973	0.000000000	0.007535	1.0000000000	9	1|2|3|4|7|8|9|10|11	2177.4155042149	0.2559527569	1.0000000000	0.9566138088	0.6345420132	115652.8897362276	48435.6059913893	210665.6234351040	252231.3679648276	413119.2117887716	0.0611194619	972.4135791812
DENSE_INDEPENDENT_LEVELS	1	14	SAA	Optimal	true	93063.7190266871	0.000000000	0.885674	60.0000000000	9	1|2|3|4|5|8|9|10|11	2177.4155042149	0.2559527569	1.0000000000	0.9566138088	0.6345420132	113831.5372887821	47211.2835809379	203632.4030626109	247182.9474044649	403535.5345537479	0.0563295260	1012.8922343831
DENSE_INDEPENDENT_LEVELS	1	14	CSAA	Optimal	true	99861.8264429521	0.000000000	0.749261	23.1160939664	9	1|2|3|4|5|8|9|10|11	2177.4155042149	0.2559527569	1.0000000000	0.9566138088	0.6345420132	113831.5372887821	47211.2835809379	203632.4030626109	247182.9474044649	403535.5345537479	0.0563295260	1012.8922343831
DENSE_INDEPENDENT_LEVELS	1	15	D	Optimal	true	77727.2792721973	0.000000000	0.007535	1.0000000000	9	1|2|3|4|7|8|9|10|11	1955.3942865222	0.1460861305	1.0000000000	0.6798922842	0.5076972092	96008.6398309601	34771.0333764961	162544.0241013047	190624.7849379947	286400.1556111433	0.0372862167	1492.4187442483
DENSE_INDEPENDENT_LEVELS	1	15	SAA	Optimal	true	93063.7190266871	0.000000000	0.885674	60.0000000000	9	1|2|3|4|5|8|9|10|11	1955.3942865222	0.1460861305	1.0000000000	0.6798922842	0.5076972092	94425.5221555985	34083.1116119592	159860.8762801575	187135.3786709720	280247.0823108335	0.0342094390	1479.2181688029
DENSE_INDEPENDENT_LEVELS	1	15	CSAA	Optimal	true	95332.9497154037	0.000000000	1.122693	29.9305001723	9	1|2|3|4|5|8|9|10|11	1955.3942865222	0.1460861305	1.0000000000	0.6798922842	0.5076972092	94425.5221555985	34083.1116119592	159860.8762801575	187135.3786709720	280247.0823108335	0.0342094390	1479.2181688029
DENSE_INDEPENDENT_LEVELS	1	16	D	Optimal	true	77727.2792721973	0.000000000	0.007535	1.0000000000	9	1|2|3|4|7|8|9|10|11	2482.2230722625	0.6320082393	1.0000000000	0.8787564824	0.9722336934	135796.0027352044	56210.9977300331	242760.4159856468	297505.1810924227	381524.2499988935	0.0791977408	482.6309625289
DENSE_INDEPENDENT_LEVELS	1	16	SAA	Optimal	true	93063.7190266871	0.000000000	0.885674	60.0000000000	9	1|2|3|4|5|8|9|10|11	2482.2230722625	0.6320082393	1.0000000000	0.8787564824	0.9722336934	133549.1154063693	54821.9691328917	235073.3115382311	291795.6560204119	378631.8286346813	0.0714988584	562.3006515605
DENSE_INDEPENDENT_LEVELS	1	16	CSAA	Optimal	true	112137.1851850002	1.083209316e-07	0.869538	31.7962076190	9	1|2|3|4|5|8|9|10|11	2482.2230722625	0.6320082393	1.0000000000	0.8787564824	0.9722336934	133549.1154063693	54821.9691328917	235073.3115382311	291795.6560204119	378631.8286346813	0.0714988584	562.3006515605
DENSE_INDEPENDENT_LEVELS	1	17	D	Optimal	true	77727.2792721973	0.000000000	0.007535	1.0000000000	9	1|2|3|4|7|8|9|10|11	2381.4023642525	0.6294637064	1.0000000000	0.7563064763	0.8615529108	133206.8137603684	56816.6536324230	246567.5357354272	296271.9866960294	400090.1906263242	0.0770962896	555.8973584169
DENSE_INDEPENDENT_LEVELS	1	17	SAA	Optimal	true	93063.7190266871	0.000000000	0.885674	60.0000000000	9	1|2|3|4|5|8|9|10|11	2381.4023642525	0.6294637064	1.0000000000	0.7563064763	0.8615529108	131052.3996570375	55509.1024471013	239518.5905084118	291432.0813164548	390538.9744850255	0.0708461703	626.5727413114
DENSE_INDEPENDENT_LEVELS	1	17	CSAA	Optimal	true	109812.7133070932	4.523106118e-05	0.970294	33.4280978999	9	1|2|3|4|5|8|9|10|11	2381.4023642525	0.6294637064	1.0000000000	0.7563064763	0.8615529108	131052.3996570375	55509.1024471013	239518.5905084118	291432.0813164548	390538.9744850255	0.0708461703	626.5727413114
DENSE_INDEPENDENT_LEVELS	1	18	D	Optimal	true	77727.2792721973	0.000000000	0.007535	1.0000000000	9	1|2|3|4|7|8|9|10|11	1988.1962975637	0.7798013567	1.0000000000	0.1400205618	0.3817923954	96444.6502697667	36311.9315996036	169305.8588912827	198093.5531453374	270235.1286987013	0.0397445897	1346.3616898111
DENSE_INDEPENDENT_LEVELS	1	18	SAA	Optimal	true	93063.7190266871	0.000000000	0.885674	60.0000000000	9	1|2|3|4|5|8|9|10|11	1988.1962975637	0.7798013567	1.0000000000	0.1400205618	0.3817923954	95172.0090074056	35873.4133578652	167221.8447542443	195592.9069387515	270949.2997310089	0.0381222284	1475.4848573379
DENSE_INDEPENDENT_LEVELS	1	18	CSAA	Optimal	true	96773.6768754679	0.000000000	0.786708	31.8032350134	9	1|2|3|4|5|8|9|10|11	1988.1962975637	0.7798013567	1.0000000000	0.1400205618	0.3817923954	95172.0090074056	35873.4133578652	167221.8447542443	195592.9069387515	270949.2997310089	0.0381222284	1475.4848573379
DENSE_INDEPENDENT_LEVELS	1	19	D	Optimal	true	77727.2792721973	0.000000000	0.007535	1.0000000000	9	1|2|3|4|7|8|9|10|11	2331.2701026432	0.7980697243	1.0000000000	0.3380010404	0.9405653909	128137.4532724891	53299.6477881929	226541.6997111978	279184.2079779600	456622.1450188095	0.0703370299	617.5807276015
DENSE_INDEPENDENT_LEVELS	1	19	SAA	Optimal	true	93063.7190266871	0.000000000	0.885674	60.0000000000	9	1|2|3|4|5|8|9|10|11	2331.2701026432	0.7980697243	1.0000000000	0.3380010404	0.9405653909	126161.4244793913	52148.8072103634	219877.8912825726	274740.9667325480	452388.3687319594	0.0646900999	679.9743584340
DENSE_INDEPENDENT_LEVELS	1	19	CSAA	Optimal	true	109102.1442344371	0.000000000	0.985548	22.2638206599	9	1|2|3|4|5|8|9|10|11	2331.2701026432	0.7980697243	1.0000000000	0.3380010404	0.9405653909	126161.4244793913	52148.8072103634	219877.8912825726	274740.9667325480	452388.3687319594	0.0646900999	679.9743584340
DENSE_WIDE_POSITIVE	2	0	D	Optimal	true	63738.7502577426	8.102312390e-05	0.007374	1.0000000000	9	0|3|4|6|7|8|9|10|11	2230.7786304338	0.4690286516	1.0000000000	0.4069491942	0.8351767390	101134.5114794971	37015.3131738716	169267.9559867152	195736.2657283038	273234.8471168001	0.0659232098	476.5658859497
DENSE_WIDE_POSITIVE	2	0	SAA	Optimal	true	77582.4064407284	1.728238591e-06	1.396210	60.0000000000	9	0|2|3|4|6|8|9|10|11	2230.7786304338	0.4690286516	1.0000000000	0.4069491942	0.8351767390	101069.0428410681	36850.5819671794	169687.8908376796	195141.9406909177	276407.0826602978	0.0680457567	362.0812365038
DENSE_WIDE_POSITIVE	2	0	CSAA	Optimal	true	79507.5183712859	2.261206359e-05	1.301588	36.7531429100	9	0|2|3|4|6|8|9|10|11	2230.7786304338	0.4690286516	1.0000000000	0.4069491942	0.8351767390	101069.0428410681	36850.5819671794	169687.8908376796	195141.9406909177	276407.0826602978	0.0680457567	362.0812365038
DENSE_WIDE_POSITIVE	2	1	D	Optimal	true	63738.7502577426	8.102312390e-05	0.007374	1.0000000000	9	0|3|4|6|7|8|9|10|11	2589.0134607150	0.9885368084	1.0000000000	0.8845087040	0.7052343781	127749.1642645718	49668.2646435929	209570.8565417477	258346.9847143983	349634.9991447085	0.1005596570	241.0932821180
DENSE_WIDE_POSITIVE	2	1	SAA	Optimal	true	77582.4064407284	1.728238591e-06	1.396210	60.0000000000	9	0|2|3|4|6|8|9|10|11	2589.0134607150	0.9885368084	1.0000000000	0.8845087040	0.7052343781	128081.4007951536	49605.3122187384	210143.3060536794	259049.9006577266	346709.1645952218	0.1029325766	172.8413418510
DENSE_WIDE_POSITIVE	2	1	CSAA	Optimal	true	90453.1789703201	0.000000000	1.477361	28.2482488473	9	0|3|4|5|6|8|9|10|11	2589.0134607150	0.9885368084	1.0000000000	0.8845087040	0.7052343781	126879.9926150333	48855.6779874669	210778.5364792834	256403.3870342397	344304.8932822490	0.0970639072	488.8180413447
DENSE_WIDE_POSITIVE	2	2	D	Optimal	true	63738.7502577426	8.102312390e-05	0.007374	1.0000000000	9	0|3|4|6|7|8|9|10|11	2255.9843850784	0.4966300210	1.0000000000	0.7656443831	0.4703317578	104017.0971230738	37413.7892324266	175864.8466019866	201304.1894210345	289742.6640583032	0.0661758115	452.3291942930
DENSE_WIDE_POSITIVE	2	2	SAA	Optimal	true	77582.4064407284	1.728238591e-06	1.396210	60.0000000000	9	0|2|3|4|6|8|9|10|11	2255.9843850784	0.4966300210	1.0000000000	0.7656443831	0.4703317578	104275.0300491209	37414.9957087766	173820.2089981299	201375.1954162851	294084.8352849651	0.0693977514	316.8436808912
DENSE_WIDE_POSITIVE	2	2	CSAA	Optimal	true	85726.9860441145	0.000000000	2.057780	36.1788237757	9	0|2|3|4|6|8|9|10|11	2255.9843850784	0.4966300210	1.0000000000	0.7656443831	0.4703317578	104275.0300491209	37414.9957087766	173820.2089981299	201375.1954162851	294084.8352849651	0.0693977514	316.8436808912
DENSE_WIDE_POSITIVE	2	3	D	Optimal	true	63738.7502577426	8.102312390e-05	0.007374	1.0000000000	9	0|3|4|6|7|8|9|10|11	2589.4458025575	0.9228559049	1.0000000000	0.9149043955	0.7457715850	133141.8483962293	49691.9290975867	216829.7389341517	264922.1152258836	377829.4862489523	0.1019834782	174.3586394341
DENSE_WIDE_POSITIVE	2	3	SAA	Optimal	true	77582.4064407284	1.728238591e-06	1.396210	60.0000000000	9	0|2|3|4|6|8|9|10|11	2589.4458025575	0.9228559049	1.0000000000	0.9149043955	0.7457715850	133195.7619579605	49489.7851334586	213746.4060467818	264748.6268202894	381982.4016011734	0.1020033734	108.2439400760
DENSE_WIDE_POSITIVE	2	3	CSAA	Optimal	true	89993.2628450127	0.000000000	1.579471	28.0576667833	9	0|3|4|5|6|8|9|10|11	2589.4458025575	0.9228559049	1.0000000000	0.9149043955	0.7457715850	132122.8901997890	48771.1363327708	214544.6576619999	262343.7724603597	379772.9396655605	0.0998066955	418.1465359134
DENSE_WIDE_POSITIVE	2	4	D	Optimal	true	63738.7502577426	8.102312390e-05	0.007374	1.0000000000	9	0|3|4|6|7|8|9|10|11	2275.2530214811	0.4284520792	1.0000000000	0.4651787459	0.9378784179	106195.8983368551	38703.5756754554	184067.1625386963	203695.4109366730	269688.1475504969	0.0702085218	442.4858192971
DENSE_WIDE_POSITIVE	2	4	SAA	Optimal	true	77582.4064407284	1.728238591e-06	1.396210	60.0000000000	9	0|2|3|4|6|8|9|10|11	2275.2530214811	0.4284520792	1.0000000000	0.4651787459	0.9378784179	106089.6379782288	38528.6305131154	182161.3784212150	202575.5569199715	268841.4256416234	0.0713527039	327.5788702768
DENSE_WIDE_POSITIVE	2	4	CSAA	Optimal	true	80131.7124196038	6.798213428e-05	1.200146	33.3426662206	9	0|2|3|4|6|8|9|10|11	2275.2530214811	0.4284520792	1.0000000000	0.4651787459	0.9378784179	106089.6379782288	38528.6305131154	182161.3784212150	202575.5569199715	268841.4256416234	0.0713527039	327.5788702768
DENSE_WIDE_POSITIVE	2	5	D	Optimal	true	63738.7502577426	8.102312390e-05	0.007374	1.0000000000	9	0|3|4|6|7|8|9|10|11	2023.4689706219	0.8933679664	1.0000000000	0.0115439997	0.2325886474	88100.9690496571	35343.5261554417	145334.8293934335	189550.8827450305	323929.4817799110	0.0551912764	751.4413700599
DENSE_WIDE_POSITIVE	2	5	SAA	Optimal	true	77582.4064407284	1.728238591e-06	1.396210	60.0000000000	9	0|2|3|4|6|8|9|10|11	2023.4689706219	0.8933679664	1.0000000000	0.0115439997	0.2325886474	87755.9992161423	35125.8679364081	148756.6161244621	188767.9090093220	321182.0068868156	0.0575290504	544.9409684251
DENSE_WIDE_POSITIVE	2	5	CSAA	Optimal	true	77411.6442942378	7.402107146e-06	1.727080	34.0677144074	9	0|2|3|4|6|8|9|10|11	2023.4689706219	0.8933679664	1.0000000000	0.0115439997	0.2325886474	87755.9992161423	35125.8679364081	148756.6161244621	188767.9090093220	321182.0068868156	0.0575290504	544.9409684251
DENSE_WIDE_POSITIVE	2	6	D	Optimal	true	63738.7502577426	8.102312390e-05	0.007374	1.0000000000	9	0|3|4|6|7|8|9|10|11	2660.0184483493	0.8917414828	1.0000000000	0.9161420064	0.9740422327	133714.1738664578	53737.5708299176	228761.6399610294	282761.6829123437	417180.6921238792	0.1060093358	184.4236307705
DENSE_WIDE_POSITIVE	2	6	SAA	Optimal	true	77582.4064407284	1.728238591e-06	1.396210	60.0000000000	9	0|2|3|4|6|8|9|10|11	2660.0184483493	0.8917414828	1.0000000000	0.9161420064	0.9740422327	133940.6483714465	53579.7239989793	230481.5181599372	282852.5143905720	418345.6792923296	0.1079440344	115.1526120798
DENSE_WIDE_POSITIVE	2	6	CSAA	Optimal	true	88097.7161413265	3.658058278e-05	1.401218	27.4293741909	9	0|3|4|5|6|8|9|10|11	2660.0184483493	0.8917414828	1.0000000000	0.9161420064	0.9740422327	132945.9558222049	52756.4481458830	226212.7913183758	280086.0740348100	416468.7914495057	0.1045685271	382.9208295027
DENSE_WIDE_POSITIVE	2	7	D	Optimal	true	63738.7502577426	8.102312390e-05	0.007374	1.0000000000	9	0|3|4|6|7|8|9|10|11	2222.7816721922	0.5807031901	1.0000000000	0.9813087194	0.0419212368	105867.2196333532	40805.3472375181	182816.7840447471	212964.1364064565	361182.8427490030	0.0684454983	397.8081510143
DENSE_WIDE_POSITIVE	2	7	SAA	Optimal	true	77582.4064407284	1.728238591e-06	1.396210	60.0000000000	9	0|2|3|4|6|8|9|10|11	2222.7816721922	0.5807031901	1.0000000000	0.9813087194	0.0419212368	106400.2041141548	40590.3941994804	183739.6585689589	213034.3833583584	362110.6634592260	0.0717588215	265.9341774142
DENSE_WIDE_POSITIVE	2	7	CSAA	Optimal	true	95756.4085693190	0.000000000	1.809975	18.2189680022	9	2|3|4|5|6|8|9|10|11	2222.7816721922	0.5807031901	1.0000000000	0.9813087194	0.0419212368	106329.1251955567	40158.1781105466	181272.1143411622	212623.2442183697	360124.3169911892	0.0577611813	991.8346433956
DENSE_WIDE_POSITIVE	2	8	D	Optimal	true	63738.7502577426	8.102312390e-05	0.007374	1.0000000000	9	0|3|4|6|7|8|9|10|11	2359.5244357005	0.3419355907	1.0000000000	0.7579744128	0.9379985667	108530.8541345065	44396.7471664387	194292.1948994880	232217.3298277331	324937.6603678960	0.0760775884	411.5764142401
DENSE_WIDE_POSITIVE	2	8	SAA	Optimal	true	77582.4064407284	1.728238591e-06	1.396210	60.0000000000	9	0|2|3|4|6|8|9|10|11	2359.5244357005	0.3419355907	1.0000000000	0.7579744128	0.9379985667	108711.9065692893	44374.5331412004	194746.3345695386	232314.1697557925	328393.9841735381	0.0783157684	295.9247302131
DENSE_WIDE_POSITIVE	2	8	CSAA	Optimal	true	82252.1501390452	0.000000000	2.001757	29.9529770062	9	0|2|3|4|6|8|9|10|11	2359.5244357005	0.3419355907	1.0000000000	0.7579744128	0.9379985667	108711.9065692893	44374.5331412004	194746.3345695386	232314.1697557925	328393.9841735381	0.0783157684	295.9247302131
DENSE_WIDE_POSITIVE	2	9	D	Optimal	true	63738.7502577426	8.102312390e-05	0.007374	1.0000000000	9	0|3|4|6|7|8|9|10|11	2166.1005787253	0.8161927618	1.0000000000	0.2959001351	0.3928563578	96587.1398667550	35103.3720690001	157973.7641147446	188408.6951448506	269460.7153781418	0.0639392252	609.5884753411
DENSE_WIDE_POSITIVE	2	9	SAA	Optimal	true	77582.4064407284	1.728238591e-06	1.396210	60.0000000000	9	0|2|3|4|6|8|9|10|11	2166.1005787253	0.8161927618	1.0000000000	0.2959001351	0.3928563578	96398.1625271910	35011.2744445563	158903.6265841289	187456.5429781720	266549.2218564332	0.0653529500	469.7812859600
DENSE_WIDE_POSITIVE	2	9	CSAA	Optimal	true	80713.1448209464	3.299238622e-05	2.161504	36.7872404408	9	0|2|3|4|6|8|9|10|11	2166.1005787253	0.8161927618	1.0000000000	0.2959001351	0.3928563578	96398.1625271910	35011.2744445563	158903.6265841289	187456.5429781720	266549.2218564332	0.0653529500	469.7812859600
DENSE_WIDE_POSITIVE	2	10	D	Optimal	true	63738.7502577426	8.102312390e-05	0.007374	1.0000000000	9	0|3|4|6|7|8|9|10|11	2336.8919424302	0.7593753627	1.0000000000	0.9207210979	0.2250529991	114319.0202477887	44192.1863994132	198954.4985558647	232323.6422477707	313928.3752600043	0.0824537663	350.4615990692
DENSE_WIDE_POSITIVE	2	10	SAA	Optimal	true	77582.4064407284	1.728238591e-06	1.396210	60.0000000000	9	0|2|3|4|6|8|9|10|11	2336.8919424302	0.7593753627	1.0000000000	0.9207210979	0.2250529991	114587.5638944349	44205.4552588166	198730.1650638395	232664.5530954886	314388.7042680142	0.0836401704	245.2310789541
DENSE_WIDE_POSITIVE	2	10	CSAA	Optimal	true	95802.1461187385	5.919018058e-06	1.735129	21.1624284777	9	0|2|4|5|6|8|9|10|11	2336.8919424302	0.7593753627	1.0000000000	0.9207210979	0.2250529991	114582.5622121979	43623.5431363314	198399.0753386476	232556.2395755102	317242.1778711230	0.0730235261	629.2187180061
DENSE_WIDE_POSITIVE	2	11	D	Optimal	true	63738.7502577426	8.102312390e-05	0.007374	1.0000000000	9	0|3|4|6|7|8|9|10|11	2158.1023904372	0.6857201894	1.0000000000	0.5999800279	0.1747724957	98282.7040480616	35463.0078392712	162662.5638704310	191225.1309899107	261326.0873824729	0.0571261311	527.8452495256
DENSE_WIDE_POSITIVE	2	11	SAA	Optimal	true	77582.4064407284	1.728238591e-06	1.396210	60.0000000000	9	0|2|3|4|6|8|9|10|11	2158.1023904372	0.6857201894	1.0000000000	0.5999800279	0.1747724957	98724.7759459149	35696.3115117059	162854.6464470517	193333.4840870464	262705.3369686339	0.0605627982	375.8396759378
DENSE_WIDE_POSITIVE	2	11	CSAA	Optimal	true	88122.0985594849	6.798851423e-05	2.366576	26.0589145775	9	0|2|4|5|6|8|9|10|11	2158.1023904372	0.6857201894	1.0000000000	0.5999800279	0.1747724957	99159.0795084421	35006.1467732867	163761.1163299345	192573.4338344126	257603.7016664214	0.0525953756	948.0178258598
DENSE_WIDE_POSITIVE	2	12	D	Optimal	true	63738.7502577426	8.102312390e-05	0.007374	1.0000000000	9	0|3|4|6|7|8|9|10|11	2198.9061161917	0.4275543162	1.0000000000	0.4499559191	0.7452419873	100611.8940802470	39609.5564643851	173322.0590928154	204423.0035300212	314643.7820635561	0.0626972876	509.6848969767
DENSE_WIDE_POSITIVE	2	12	SAA	Optimal	true	77582.4064407284	1.728238591e-06	1.396210	60.0000000000	9	0|2|3|4|6|8|9|10|11	2198.9061161917	0.4275543162	1.0000000000	0.4499559191	0.7452419873	100623.5110195826	39646.5837313725	174599.4850072071	204697.2805459109	312345.8524507046	0.0648468719	375.2866606955
DENSE_WIDE_POSITIVE	2	12	CSAA	Optimal	true	79175.6668518098	5.169858321e-06	1.413896	36.3358948395	9	0|2|3|4|6|8|9|10|11	2198.9061161917	0.4275543162	1.0000000000	0.4499559191	0.7452419873	100623.5110195826	39646.5837313725	174599.4850072071	204697.2805459109	312345.8524507046	0.0648468719	375.2866606955
DENSE_WIDE_POSITIVE	2	13	D	Optimal	true	63738.7502577426	8.102312390e-05	0.007374	1.0000000000	9	0|3|4|6|7|8|9|10|11	2179.5182041345	0.9478584890	1.0000000000	0.5094786368	0.0422087140	99374.7144901497	38378.4046685147	181388.1925988864	209052.8394003277	287234.7370875469	0.0660933072	503.1902146451
DENSE_WIDE_POSITIVE	2	13	SAA	Optimal	true	77582.4064407284	1.728238591e-06	1.396210	60.0000000000	9	0|2|3|4|6|8|9|10|11	2179.5182041345	0.9478584890	1.0000000000	0.5094786368	0.0422087140	99428.6158728226	38299.8034347185	178422.6434502026	208840.0112065755	286528.8220512070	0.0684837035	359.3852267536
DENSE_WIDE_POSITIVE	2	13	CSAA	Optimal	true	86763.3245432654	0.000000000	3.112779	27.3425360898	9	0|3|4|5|6|8|9|10|11	2179.5182041345	0.9478584890	1.0000000000	0.5094786368	0.0422087140	99218.2224282650	37572.4055983496	176982.6308166758	206901.8187334207	282141.1723228380	0.0707571441	1049.3616611875
DENSE_WIDE_POSITIVE	2	14	D	Optimal	true	63738.7502577426	8.102312390e-05	0.007374	1.0000000000	9	0|3|4|6|7|8|9|10|11	1796.2882918979	0.1285858086	1.0000000000	0.1865435679	0.2648238656	75209.4419213964	30122.8870940164	132497.8796957588	166084.8430867175	244543.3960937987	0.0378991973	1322.2347212833
DENSE_WIDE_POSITIVE	2	14	SAA	Optimal	true	77582.4064407284	1.728238591e-06	1.396210	60.0000000000	9	0|2|3|4|6|8|9|10|11	1796.2882918979	0.1285858086	1.0000000000	0.1865435679	0.2648238656	74872.3859380959	30112.1722608765	131025.2567730582	165549.1099288507	244514.9455979108	0.0389689746	1001.7093615161
DENSE_WIDE_POSITIVE	2	14	CSAA	Optimal	true	73379.1262552207	1.292480144e-06	2.499578	35.1200866901	9	0|2|3|4|6|8|9|10|11	1796.2882918979	0.1285858086	1.0000000000	0.1865435679	0.2648238656	74872.3859380959	30112.1722608765	131025.2567730582	165549.1099288507	244514.9455979108	0.0389689746	1001.7093615161
DENSE_WIDE_POSITIVE	2	15	D	Optimal	true	63738.7502577426	8.102312390e-05	0.007374	1.0000000000	9	0|3|4|6|7|8|9|10|11	1849.2243916938	0.5234548573	1.0000000000	0.0364165312	0.1377450629	78901.4119752026	29365.6169466026	135230.3297583983	159609.1169804803	236857.5889044630	0.0426935486	1063.6452330469
DENSE_WIDE_POSITIVE	2	15	SAA	Optimal	true	77582.4064407284	1.728238591e-06	1.396210	60.0000000000	9	0|2|3|4|6|8|9|10|11	1849.2243916938	0.5234548573	1.0000000000	0.0364165312	0.1377450629	78597.9112360067	29314.0038218679	135436.9540227709	158559.6674746132	233308.7524568563	0.0457866968	804.1496065061
DENSE_WIDE_POSITIVE	2	15	CSAA	Optimal	true	75668.4983980075	2.351624150e-06	3.465386	32.6618812292	9	2|3|4|5|6|8|9|10|11	1849.2243916938	0.5234548573	1.0000000000	0.0364165312	0.1377450629	79230.6456193441	28479.6226317487	136592.4163297614	157740.0937908847	225396.2884332398	0.0349195596	2221.2509207449
DENSE_WIDE_POSITIVE	2	16	D	Optimal	true	63738.7502577426	8.102312390e-05	0.007374	1.0000000000	9	0|3|4|6|7|8|9|10|11	2076.2476023931	0.7072200916	1.0000000000	0.1006306065	0.4864877230	90139.8492811690	33670.6866183111	152978.0370969119	179096.0394384585	233649.0807019225	0.0589829958	710.2067463013
DENSE_WIDE_POSITIVE	2	16	SAA	Optimal	true	77582.4064407284	1.728238591e-06	1.396210	60.0000000000	9	0|2|3|4|6|8|9|10|11	2076.2476023931	0.7072200916	1.0000000000	0.1006306065	0.4864877230	89923.4414983755	33634.9639250052	152599.6012374511	178853.7798641938	232242.3934514421	0.0607427570	545.6258127525
DENSE_WIDE_POSITIVE	2	16	CSAA	Optimal	true	76747.1214145966	1.922754632e-06	2.983539	31.1789548283	9	0|2|3|4|6|8|9|10|11	2076.2476023931	0.7072200916	1.0000000000	0.1006306065	0.4864877230	89923.4414983755	33634.9639250052	152599.6012374511	178853.7798641938	232242.3934514421	0.0607427570	545.6258127525
DENSE_WIDE_POSITIVE	2	17	D	Optimal	true	63738.7502577426	8.102312390e-05	0.007374	1.0000000000	9	0|3|4|6|7|8|9|10|11	2229.6085811145	0.6370860120	1.0000000000	0.9678465162	0.0127847996	104007.6865670371	40303.3664796544	182690.1625512826	211856.9661619342	277211.7679346553	0.0710034094	413.0280929907
DENSE_WIDE_POSITIVE	2	17	SAA	Optimal	true	77582.4064407284	1.728238591e-06	1.396210	60.0000000000	9	0|2|3|4|6|8|9|10|11	2229.6085811145	0.6370860120	1.0000000000	0.9678465162	0.0127847996	104754.6557323655	40413.1959759375	182946.1256731182	213539.3130501579	279395.3747713621	0.0755246108	280.7124900921
